room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11759513,62581962,Private room,,Sydenham,25,5.0,2,1.0,34.0,1.0,-43.549958,172.638917,2016-08-19 21:46:50.085433
14452266,89015063,Private room,,Russley,0,,2,1.0,37.0,1.0,-43.497338,172.574736,2016-08-19 21:29:28.120577
12553490,66913824,Private room,,Woolston West,2,,2,1.0,45.0,1.0,-43.541161,172.678623,2016-08-19 21:08:07.953685
14448964,86567798,Private room,,Shirley East,0,,1,1.0,13.0,1.0,-43.500023,172.656957,2016-08-19 21:39:38.354494
10985816,56784797,Private room,,Avondale,1,,2,1.0,37.0,2.0,-43.503719,172.697874,2016-08-19 21:44:16.807733
10969642,20079328,Private room,,Prestons,10,4.5,2,1.0,41.0,1.0,-43.465778,172.663878,2016-08-19 21:03:14.304649
10731386,52278695,Private room,,Avon Loop,14,4.5,2,1.0,43.0,1.0,-43.521705,172.636072,2016-08-19 21:25:47.186861
5460056,7752790,Private room,,Opawa,23,5.0,2,1.0,67.0,1.0,-43.562247,172.667419,2016-08-19 21:42:13.707015
9518827,49318197,Private room,,St Martins,11,4.5,2,1.0,53.0,1.0,-43.56407,172.648071,2016-08-19 21:28:51.714684
8033596,21113260,Private room,,Barrington South,1,,2,1.0,57.0,1.0,-43.567915,172.616411,2016-08-19 21:22:05.459733
5407152,28031437,Private room,,Linwood North,72,5.0,2,1.0,45.0,1.0,-43.52821,172.668956,2016-08-19 21:14:34.550609
14428610,8444775,Private room,,Jellie Park,0,,2,1.0,29.0,2.0,-43.510422,172.583169,2016-08-19 21:18:44.721681
10864555,54009235,Private room,,Linwood,41,5.0,2,1.0,38.0,1.0,-43.531325,172.658689,2016-08-19 21:34:27.286114
11244901,58655149,Private room,,Rutland,13,5.0,2,1.0,36.0,1.0,-43.499235,172.629689,2016-08-19 21:08:39.769538
10929920,51714204,Private room,,Addington,21,5.0,2,1.0,37.0,2.0,-43.543817,172.622815,2016-08-19 21:45:31.670072
13479926,77176527,Private room,,Merivale,3,4.5,2,1.0,34.0,2.0,-43.520595,172.620297,2016-08-19 21:13:21.782568
9718327,50167820,Private room,,Mona Vale,31,4.5,2,1.0,53.0,2.0,-43.527645,172.608572,2016-08-19 21:24:22.315415
10369795,53204059,Private room,,Cashmere West,8,5.0,2,1.0,104.0,1.0,-43.570417,172.624299,2016-08-19 21:20:38.752641
7562878,39647766,Private room,,Governors Bay,24,5.0,2,1.0,53.0,1.0,-43.618865,172.650096,2016-08-19 21:38:37.110922
13718819,43391197,Private room,,Sydenham,1,,2,1.0,44.0,2.0,-43.54623,172.634646,2016-08-19 21:06:42.344745
12918461,33946252,Private room,,Hillmorton,5,5.0,2,1.0,27.0,1.0,-43.559213,172.591476,2016-08-19 21:28:49.440701
10730872,3705841,Private room,,Riccarton,12,5.0,2,1.0,40.0,1.0,-43.529884,172.605567,2016-08-19 21:39:41.106494
14152117,23127409,Private room,,Avon Loop,1,,2,1.0,60.0,1.0,-43.532328,172.64783,2016-08-19 21:05:02.834546
11018644,50087064,Private room,,Jellie Park,33,5.0,2,1.0,31.0,1.0,-43.510837,172.580254,2016-08-19 21:44:28.179501
7563010,29973513,Private room,,Addington,9,4.5,3,1.0,26.0,3.0,-43.545334,172.624515,2016-08-19 21:37:08.535537
14397418,50087064,Private room,,Jellie Park,0,,1,1.0,45.0,1.0,-43.511219,172.579651,2016-08-19 21:12:51.347766
13018855,2836786,Private room,,Avon Loop,3,5.0,2,1.0,64.0,1.0,-43.527036,172.645841,2016-08-19 21:10:35.292708
13143108,73270221,Private room,,St Martins,1,,2,1.0,31.0,1.0,-43.568887,172.650317,2016-08-19 21:16:44.565941
12360099,6160468,Private room,,Hagley Park,17,5.0,2,1.0,62.0,1.0,-43.53366,172.612884,2016-08-19 21:41:53.686599
5015348,25869557,Private room,,Somerfield,14,5.0,4,1.0,73.0,2.0,-43.561402,172.633943,2016-08-19 21:23:38.859246
10108809,18026014,Private room,,Westburn,1,,1,1.0,23.0,1.0,-43.513366,172.565204,2016-08-19 21:22:20.658249
10478563,54009235,Private room,,Linwood,22,5.0,1,1.0,33.0,1.0,-43.529103,172.658353,2016-08-19 21:14:30.420945
5051071,26079744,Private room,,Richmond North,60,5.0,2,1.0,48.0,1.0,-43.518644,172.653535,2016-08-19 21:20:22.540975
8944087,46721696,Private room,,Westmorland,8,5.0,4,1.0,112.0,1.0,-43.58257,172.607606,2016-08-19 21:20:49.548759
12140481,25319320,Private room,,Broomfield,20,5.0,1,1.0,31.0,1.0,-43.522655,172.535176,2016-08-19 21:09:26.365025
10814214,55207621,Private room,,Hawthornden,28,5.0,2,1.0,35.0,1.0,-43.51439,172.542061,2016-08-19 21:13:34.495268
9315203,45236495,Private room,,Woolston West,74,4.5,2,1.0,15.0,1.0,-43.542228,172.681652,2016-08-19 21:45:16.276482
12344633,50087064,Private room,,Jellie Park,5,5.0,2,1.0,29.0,1.0,-43.511252,172.580871,2016-08-19 21:07:26.946652
10019747,49029686,Private room,,Sydenham,19,5.0,2,1.0,22.0,1.0,-43.551961,172.642641,2016-08-19 21:49:13.960767
14358140,88024294,Private room,,Hagley Park,1,,2,1.0,90.0,1.0,-43.528553,172.629396,2016-08-19 21:19:06.208653
2711864,1161656,Private room,,Burnside,19,4.5,2,1.0,81.0,1.0,-43.501824,172.559646,2016-08-19 21:32:22.350615
11448772,60174691,Private room,,Merrin,0,,1,1.0,45.0,1.0,-43.513293,172.558813,2016-08-19 21:32:00.458547
14340197,87817140,Private room,,Yaldhurst,0,,4,1.0,100.0,2.0,-43.513092,172.514711,2016-08-19 21:27:14.247565
12193150,55207621,Private room,,Avonhead West,0,,1,1.0,26.0,1.0,-43.515241,172.542159,2016-08-19 21:42:16.021170
5281356,9270165,Private room,,Merrin,108,5.0,2,1.0,37.0,1.0,-43.508631,172.561321,2016-08-19 21:42:26.270669
13984257,40666448,Private room,,Hawthornden,0,,1,1.0,34.0,1.0,-43.512276,172.546223,2016-08-19 21:36:28.954288
10815987,5960883,Private room,,Yaldhurst,15,4.5,2,1.0,52.0,1.0,-43.502721,172.540541,2016-08-19 21:35:35.227229
6079857,30445253,Private room,,Avonhead,14,4.5,2,1.0,41.0,1.0,-43.515745,172.563412,2016-08-19 21:09:23.980587
13081899,57327197,Private room,,Hawthornden,0,,1,1.0,37.0,1.0,-43.507776,172.552567,2016-08-19 21:09:37.534641
14255307,86802200,Private room,,Hawthornden,0,,2,1.0,112.0,1.0,-43.505211,172.553936,2016-08-19 21:35:24.080741
10101214,51760273,Private room,,Russley,0,,3,1.0,82.0,,-43.496891,172.562031,2016-08-19 21:42:44.310608
5329163,27127628,Private room,,Yaldhurst,94,5.0,2,1.0,75.0,1.0,-43.47705,172.538523,2016-08-19 21:37:54.050578
5241638,27127628,Private room,,Yaldhurst,66,5.0,2,1.0,75.0,1.0,-43.475231,172.538414,2016-08-19 21:38:56.543355
11700154,61336998,Private room,,Bromley,0,,2,1.0,4500.0,1.0,-43.542653,172.691663,2016-08-19 21:39:01.112520
13085597,52274286,Private room,,Phillipstown,0,,2,1.0,45.0,1.0,-43.538539,172.664786,2016-08-19 21:26:53.236676
12349306,52814944,Private room,,Addington,16,5.0,2,1.0,37.0,2.0,-43.545225,172.614511,2016-08-19 21:46:30.592492
11298413,4668496,Private room,,Phillipstown,22,4.5,1,1.0,23.0,1.0,-43.533806,172.669155,2016-08-19 21:47:36.628562
11656703,61854847,Private room,,Phillipstown,0,,2,1.0,37.0,1.0,-43.538822,172.661678,2016-08-19 21:43:52.990940
9514765,44393127,Private room,,Phillipstown,46,5.0,2,1.0,45.0,1.0,-43.535622,172.659626,2016-08-19 21:30:56.808235
13960074,75112372,Private room,,Rutland,0,,2,1.0,68.0,1.0,-43.50733,172.625356,2016-08-19 21:10:02.252729
4258162,13203019,Private room,,Aorangi,0,,1,1.0,67.0,2.0,-43.494097,172.599689,2016-08-19 21:22:09.422648
10270952,10877954,Private room,,Northcote,31,5.0,2,1.0,34.0,1.0,-43.487218,172.610991,2016-08-19 21:08:31.689125
10594588,54662838,Private room,,Aorangi,0,,2,1.0,60.0,1.0,-43.497323,172.599239,2016-08-19 21:26:07.412263
1504419,8038095,Private room,,Dallington,0,,1,1.0,77.0,1.0,-43.508958,172.679064,2016-08-19 21:09:35.048834
13335526,75508240,Private room,,Bryndwr,0,,4,1.0,60.0,1.0,-43.509668,172.600503,2016-08-19 21:31:35.124550
10499457,54130164,Private room,,Belfast South,6,5.0,3,1.0,75.0,1.0,-43.454263,172.607238,2016-08-19 21:07:15.371829
9333798,7947371,Private room,,Rutland,3,5.0,2,1.0,53.0,2.0,-43.507456,172.62082,2016-08-19 21:29:16.409046
10949171,56784245,Private room,,Shirley West,1,,2,1.0,37.0,1.0,-43.49446,172.647631,2016-08-19 21:47:23.910781
13566537,75846510,Private room,,Redwood South,0,,3,1.0,37.0,1.0,-43.479815,172.624199,2016-08-19 21:21:11.790461
11244475,56784797,Private room,,Avondale,0,,2,1.0,36.0,2.0,-43.504038,172.698155,2016-08-19 21:17:43.970531
11498132,10660051,Private room,,Strowan,1,,2,1.0,82.0,1.0,-43.512496,172.608763,2016-08-19 21:29:43.400828
12195509,27614714,Private room,,Travis Wetland,0,,2,1.0,71.0,1.0,-43.488996,172.688324,2016-08-19 21:04:46.927619
7622126,37953447,Private room,,Rawhiti,0,,3,1.0,53.0,1.0,-43.502819,172.713566,2016-08-19 21:04:21.618797
6767848,30066593,Private room,,Redwood South,88,5.0,2,1.0,47.0,1.0,-43.481388,172.62351,2016-08-19 21:18:54.602668
9032045,47145035,Private room,,Westhaven,0,,1,1.0,41.0,1.0,-43.498471,172.682651,2016-08-19 21:13:13.126311
8493225,44728588,Private room,,Northcote,1,,2,1.0,105.0,1.0,-43.485454,172.616175,2016-08-19 21:44:41.640770
12763847,69441013,Private room,,Mairehau,0,,2,1.0,48.0,1.0,-43.496979,172.635451,2016-08-19 21:39:11.332746
12195211,27614714,Private room,,Travis Wetland,0,,2,1.0,64.0,1.0,-43.489903,172.688316,2016-08-19 21:41:42.640786
14044090,52522304,Private room,,Rawhiti,0,,1,1.0,20.0,7.0,-43.500486,172.71417,2016-08-19 21:16:56.230269
4043050,20950258,Private room,,Highfield Park,1,,1,1.0,45.0,1.0,-43.486182,172.650351,2016-08-19 21:42:12.227037
8614631,45317618,Private room,,North Beach,0,,3,1.0,52.0,1.0,-43.490027,172.710873,2016-08-19 21:09:20.172477
12229947,65799564,Private room,,Shirley West,0,,1,1.0,45.0,1.0,-43.49488,172.648467,2016-08-19 21:49:05.230344
14409778,38703435,Private room,,Edgeware,0,,2,1.0,44.0,1.0,-43.511255,172.64805,2016-08-19 21:14:03.950626
2578152,13203019,Private room,,Aorangi,17,5.0,2,1.0,67.0,2.0,-43.495656,172.600216,2016-08-19 21:46:13.926560
10233845,52594895,Private room,,Styx,0,,2,1.0,74.0,1.0,-43.476041,172.718587,2016-08-19 21:14:32.411264
14574069,90304674,Private room,,Mairehau,0,,2,1.0,64.0,1.0,-43.504729,172.638716,2016-08-19 21:27:04.732397
14485133,56792210,Private room,,Redwood North,0,,2,1.0,30.0,1.0,-43.465253,172.625809,2016-08-19 21:30:04.802018
13661446,29293315,Private room,,Richmond North,0,,2,1.0,57.0,1.0,-43.508307,172.659929,2016-08-19 21:26:55.958626
11398667,13362554,Private room,,Shirley East,0,,2,1.0,30.0,1.0,-43.495046,172.65848,2016-08-19 21:41:05.019666
10142495,17890098,Private room,,Mairehau North,3,4.5,2,1.0,29.0,1.0,-43.491713,172.649009,2016-08-19 21:25:00.370643
13417436,76456978,Private room,,Belfast,0,,2,1.0,29.0,,-43.440891,172.630997,2016-08-19 21:30:28.542269
2198334,10063008,Private room,,Redwood North,11,5.0,2,1.0,68.0,2.0,-43.466208,172.625442,2016-08-19 21:04:03.155350
9591383,49644115,Private room,,Travis Wetland,0,,2,1.0,101.0,1.0,-43.491387,172.690988,2016-08-19 21:23:38.666670
13611950,78790641,Private room,,Rawhiti,1,,2,1.0,23.0,1.0,-43.503812,172.726215,2016-08-19 21:47:01.316717
12155458,53214884,Private room,,Travis Wetland,0,,2,1.0,41.0,1.0,-43.475182,172.681887,2016-08-19 21:15:57.298396
12173173,31629431,Private room,,Belfast,2,,2,1.0,26.0,1.0,-43.450795,172.621111,2016-08-19 21:30:11.453927
11831859,27614714,Private room,,Travis Wetland,1,,2,1.0,74.0,1.0,-43.489211,172.688103,2016-08-19 21:20:25.228607
13345409,75617410,Private room,,Prestons,0,,2,1.0,49.0,1.0,-43.468645,172.665185,2016-08-19 21:40:05.938399
11381702,59685957,Private room,,Travis Wetland,1,,1,1.0,37.0,1.0,-43.490535,172.690795,2016-08-19 21:38:07.726320
8227367,43385444,Private room,,Aranui,11,4.5,2,1.0,41.0,2.0,-43.507093,172.702267,2016-08-19 21:31:52.128748
13902622,75327796,Private room,,Rawhiti,4,5.0,4,1.0,34.0,1.0,-43.505535,172.726698,2016-08-19 21:33:31.382663
11128065,57827842,Private room,,Prestons,0,,2,1.0,57.0,1.0,-43.47131,172.665009,2016-08-19 21:03:11.058912
14537458,89930008,Private room,,Styx,0,,4,1.0,45.0,3.0,-43.447426,172.664218,2016-08-19 21:19:28.773150
13913434,82538637,Private room,,Waimairi Beach,0,,2,1.0,48.0,2.0,-43.480346,172.717928,2016-08-19 21:25:35.478675
1798383,9431529,Private room,,Prestons,46,5.0,6,1.0,75.0,1.0,-43.470067,172.665192,2016-08-19 21:04:21.258307
13437128,40764004,Private room,,Parklands,0,,1,1.0,26.0,14.0,-43.472261,172.700614,2016-08-19 21:44:54.171177
5837913,30307628,Private room,,Travis Wetland,2,,2,1.0,61.0,1.0,-43.471746,172.673432,2016-08-19 21:02:36.523334
5785818,30017720,Private room,,Waimairi Beach,13,5.0,2,1.0,180.0,1.0,-43.481611,172.722306,2016-08-19 21:31:05.128577
4121687,21308288,Private room,,Moncks Bay,84,5.0,2,1.0,71.0,1.0,-43.566351,172.73679,2016-08-19 21:48:08.164640
11192288,58269686,Private room,,Mt Pleasant,0,,2,1.0,91.0,1.0,-43.563378,172.71019,2016-08-19 21:22:01.050813
13555076,78066441,Private room,,Wigram,0,,2,1.0,30.0,1.0,-43.543073,172.551945,2016-08-19 21:35:22.372336
7699981,32375809,Private room,,Belfast South,3,5.0,2,1.0,64.0,1.0,-43.459984,172.612885,2016-08-19 21:22:38.293263
13828601,22218989,Private room,,Avon Loop,1,,2,1.0,38.0,1.0,-43.529563,172.643758,2016-08-19 21:07:21.639421
2188686,11160702,Private room,,Strowan,1,,2,1.0,101.0,1.0,-43.506468,172.61607,2016-08-19 21:46:06.188642
10729819,55458463,Private room,,Sumner,33,5.0,2,1.0,60.0,1.0,-43.57392,172.767183,2016-08-19 21:22:57.441290
12236011,65847807,Private room,,Cashmere East,0,,2,1.0,45.0,1.0,-43.572676,172.639521,2016-08-19 21:35:40.347590
14250933,19542371,Private room,,Heathcote Valley,0,,2,1.0,44.0,1.0,-43.577909,172.710211,2016-08-19 21:43:30.654676
12381133,66913824,Private room,,Woolston West,1,,2,1.0,45.0,1.0,-43.541785,172.678722,2016-08-19 21:25:10.622844
1037313,5440988,Private room,,Cashmere East,53,4.5,2,1.0,71.0,1.0,-43.575501,172.65156,2016-08-19 21:27:40.115382
352099,1716944,Private room,,Wharenui,109,4.5,2,1.0,41.0,1.0,-43.538185,172.580422,2016-08-19 21:02:26.391897
6788112,34549056,Private room,,Islington,8,4.5,2,1.0,41.0,1.0,-43.527646,172.52065,2016-08-19 21:16:16.397106
260965,14710851,Private room,,Avon Loop,124,5.0,1,1.0,60.0,1.0,-43.523485,172.63794,2016-08-19 21:04:23.899472
5631526,28173789,Private room,,Avon Loop,34,5.0,2,1.0,78.0,1.0,-43.523876,172.643213,2016-08-19 21:10:50.145802
7423367,27135356,Private room,,Bishopdale North,35,5.0,2,1.0,45.0,1.0,-43.485079,172.588593,2016-08-19 21:23:04.581573
8476352,22181030,Private room,,Sockburn,2,,2,1.0,60.0,1.0,-43.534867,172.551508,2016-08-19 21:42:55.897961
1869607,9744873,Private room,,Sydenham,165,5.0,3,1.0,34.0,1.0,-43.54667,172.640068,2016-08-19 21:29:58.351147
7480960,39174544,Private room,,Woolston West,8,5.0,2,1.0,57.0,1.0,-43.540589,172.670213,2016-08-19 21:33:13.409155
13771572,77176527,Private room,,Merivale,1,,2,1.0,46.0,,-43.519393,172.62036,2016-08-19 21:45:02.652704
12054115,64557905,Private room,,Sydenham,5,5.0,2,1.0,34.0,1.0,-43.553899,172.634778,2016-08-19 21:03:11.684828
8816753,44203564,Private room,,Oaklands West,23,5.0,2,1.0,48.0,1.0,-43.569548,172.541735,2016-08-19 21:26:41.688612
12252588,65965511,Private room,,Hagley Park,0,,3,1.0,65.0,1.0,-43.522029,172.628445,2016-08-19 21:21:17.229623
13115384,53121858,Private room,,Russley,1,,2,1.0,40.0,1.0,-43.493358,172.572715,2016-08-19 21:13:44.016588
2527297,9490142,Private room,,Avonhead West,8,5.0,3,1.0,74.0,1.0,-43.519601,172.54396,2016-08-19 21:03:00.432186
2159423,11018887,Private room,,Redwood South,97,4.5,2,1.0,30.0,2.0,-43.479314,172.619891,2016-08-19 21:28:17.959641
12327892,30780518,Private room,,Riccarton,13,5.0,4,1.0,39.0,2.0,-43.533497,172.606335,2016-08-19 21:36:46.975191
12124837,12074259,Private room,,Jellie Park,0,,2,1.0,60.0,1.0,-43.512496,172.578628,2016-08-19 21:07:43.682715
1388541,6017715,Private room,,Hillmorton,73,4.5,2,1.0,26.0,1.0,-43.559874,172.589156,2016-08-19 21:31:42.373686
11595980,29973513,Private room,,Addington,10,4.5,2,1.0,33.0,4.0,-43.543987,172.623179,2016-08-19 21:02:29.237017
8615420,10986405,Private room,,Riccarton,33,5.0,2,1.0,29.0,2.0,-43.53093,172.604519,2016-08-19 21:25:44.262717
8569998,45103272,Private room,,Harewood,28,5.0,2,1.0,45.0,1.0,-43.488543,172.570364,2016-08-19 21:41:46.656701
12935292,70866924,Private room,,Middleton,2,,2,1.0,38.0,1.0,-43.550484,172.598392,2016-08-19 21:40:03.265099
10573371,33475252,Private room,,Avon Loop,27,5.0,2,1.0,53.0,1.0,-43.526738,172.647921,2016-08-19 21:04:03.154650
14092910,4902292,Private room,,Wigram,0,,2,1.0,53.0,1.0,-43.559431,172.558257,2016-08-19 21:17:52.170467
9903716,50928952,Private room,,Barrington North,0,,2,1.0,53.0,2.0,-43.559516,172.610586,2016-08-19 21:07:19.550964
12470177,55606082,Private room,,Woolston South,17,4.5,2,1.0,26.0,1.0,-43.55419,172.685567,2016-08-19 21:38:17.805121
14020421,40666448,Private room,,Hawthornden,0,,2,1.0,68.0,1.0,-43.512114,172.546931,2016-08-19 21:27:17.264156
13609300,4803746,Private room,,Ilam,3,5.0,2,1.0,37.0,1.0,-43.526281,172.56439,2016-08-19 21:28:04.594520
14154981,1832588,Private room,,Holmwood,0,,2,1.0,56.0,1.0,-43.51986,172.604513,2016-08-19 21:42:30.464647
11535067,60851743,Private room,,Aorangi,13,4.5,2,1.0,60.0,1.0,-43.502023,172.585936,2016-08-19 21:30:42.097769
14207679,86243235,Private room,,Rapaki Track,0,,2,1.0,41.0,1.0,-43.566269,172.67202,2016-08-19 21:05:06.512565
10595363,54668067,Private room,,Holmwood,8,5.0,2,1.0,98.0,1.0,-43.520372,172.609362,2016-08-19 21:12:44.338094
10595538,54439200,Private room,,Cashmere West,15,5.0,2,1.0,36.0,1.0,-43.568204,172.636677,2016-08-19 21:44:55.321807
3498611,17615479,Private room,,Diamond Harbour,12,5.0,2,1.0,75.0,2.0,-43.635064,172.720124,2016-08-19 21:36:58.329386
13484504,77004385,Private room,,Aorangi,0,,1,1.0,30.0,1.0,-43.502041,172.587724,2016-08-19 21:35:21.454724
10888821,56426882,Private room,,South Brighton,1,,1,1.0,37.0,1.0,-43.528701,172.73724,2016-08-19 21:40:15.015883
13009437,66517649,Private room,,Addington,2,,2,1.0,37.0,1.0,-43.546669,172.625825,2016-08-19 21:27:25.766906
10177767,52260049,Private room,,Linwood,18,4.5,2,1.0,31.0,1.0,-43.527034,172.662647,2016-08-19 21:47:28.292735
12952261,37116268,Private room,,Phillipstown,2,,2,1.0,25.0,1.0,-43.540086,172.658589,2016-08-19 21:30:24.783394
9598688,49679280,Private room,,Riccarton,35,4.5,2,1.0,45.0,1.0,-43.535658,172.605241,2016-08-19 21:35:56.100702
3194678,3187834,Private room,,Addington,127,5.0,2,1.0,44.0,2.0,-43.541984,172.617106,2016-08-19 21:34:51.460616
11704236,62214991,Private room,,Mona Vale,1,,2,1.0,95.0,1.0,-43.522859,172.609987,2016-08-19 21:03:28.966886
953837,5139483,Private room,,Avon Loop,10,4.5,2,1.0,43.0,2.0,-43.524311,172.64131,2016-08-19 21:21:33.907537
13226850,74240634,Private room,,Barrington North,5,5.0,1,1.0,21.0,1.0,-43.554176,172.612978,2016-08-19 21:42:59.232475
13800804,81152004,Private room,,Barrington South,1,,2,1.0,45.0,1.0,-43.573527,172.616897,2016-08-19 21:29:18.240637
14387724,35179248,Private room,,Phillipstown,1,,2,1.0,30.0,1.0,-43.535914,172.666194,2016-08-19 21:45:45.338878
13689492,79767285,Private room,,Bryndwr,2,,2,1.0,64.0,1.0,-43.513163,172.598354,2016-08-19 21:25:05.786572
14341677,87839005,Private room,,Avon Loop,0,,2,1.0,43.0,2.0,-43.530959,172.648731,2016-08-19 21:30:35.187265
12191973,25319320,Private room,,Broomfield,62,5.0,2,1.0,46.0,1.0,-43.520921,172.534789,2016-08-19 21:32:36.058566
9699232,50087064,Private room,,Fendalton,43,5.0,2,1.0,32.0,1.0,-43.513548,172.580708,2016-08-19 21:01:42.459881
